id,title,source,score,type
497,Shinpi no Sekai El-Hazard,Original,7.26,OVA
498,Shinpi no Sekai El-Hazard Season 2,Original,6.78,OVA
499,Final Approach,Visual novel,6.51,TV
500,Fruits Basket,Manga,7.69,TV
501,Fullmetal Alchemist,Manga,8.11,TV
502,Full Moon wo Sagashite,Manga,7.94,TV
636,Happy☆Lesson,Unknown,6.59,OVA
503,Fushigi Yuugi,Manga,7.61,TV
504,Fushigi Yuugi: Eikouden,Manga,6.8,OVA
505,Futakoi,Original,6.43,TV
506,Futakoi Alternative,Original,6.85,TV
507,Gate Keepers,Game,6.93,TV
508,Gate Keepers 21,Game,6.74,OVA
509,Gensoumaden Saiyuuki,Manga,7.54,TV
510,Saiyuuki Reload,Manga,7.37,TV
511,Saiyuuki Reload Gunlock,Manga,7.38,TV
637,Happy☆Lesson (TV),Manga,6.61,TV
513,Green Green,Visual novel,6.14,TV
514,Gunslinger Girl,Manga,7.39,TV
515,Hikaru no Go,Manga,8.07,TV
516,Hunter x Hunter,Manga,8.41,TV
517,Hunter x Hunter: Original Video Animation,Manga,8.31,OVA
518,Hunter x Hunter: Greed Island,Manga,8.18,OVA
519,Hunter x Hunter: Greed Island Final,Manga,8.25,OVA
520,Jinki:Extend,Manga,6.09,TV
521,Kamikaze Kaitou Jeanne,Manga,7.47,TV
522,Kannazuki no Miko,Manga,6.8,TV
523,Kanon,Visual novel,7.06,TV
524,Kareshi Kanojo no Jijou,Manga,7.59,TV
525,Kono Minikuku mo Utsukushii Sekai,Original,6.7,TV
526,Kimi ga Nozomu Eien,Visual novel,7.17,TV
527,Kita e.: Diamond Dust Drops,Visual novel,6.56,TV
528,Loveless,Manga,6.74,TV
529,Blood+,Original,7.61,TV
530,Re: Cutie Honey,Manga,7.12,OVA
531,Solty Rei,Original,7.29,TV
532,Juuni Kokuki,Novel,8.02,TV
533,Shaman King,Manga,7.75,TV
534,X/1999,Manga,6.57,Movie
535,X,Manga,7.39,TV
536,Mahou Sensei Negima!,Manga,6.93,TV
6466,Manga Doushite Monogatari,Unknown,6.07,TV
537,Maria-sama ga Miteru,Light novel,7.29,TV
538,Boukyaku no Senritsu,Manga,6.28,TV
539,"Ima, Soko ni Iru Boku",Original,7.6,TV
540,Peace Maker Kurogane,Manga,7.3,TV
541,Pita Ten,Manga,6.94,TV
542,Power Stone,Game,6.58,TV
543,Mononoke Hime,Original,8.66,Movie
551,Tactics,Manga,7.19,TV
4945,Bondage Game: Shinsou no Reijou-tachi - Shinsou no Dorei-tachi,Visual novel,5.09,Special
544,RahXephon,Original,7.38,TV
545,Samurai 7,Other,7.44,TV
546,Scrapped Princess,Light novel,7.38,TV
547,s.CRY.ed,Original,7.36,TV
548,Shingetsutan Tsukihime,Visual novel,6.81,TV
549,Slam Dunk,Manga,8.55,TV
550,Strange Dawn,Original,6.37,TV
1877,Soul Link Special,Visual novel,5.82,Special
552,Tenjou Tenge,Manga,6.87,TV
553,Tokyo Underground,Manga,6.59,TV
554,Triangle Heart: Sweet Songs Forever,Visual novel,6.1,OVA
555,Tsubasa Chronicle,Manga,7.52,TV
556,Ultra Maniac,Manga,7.16,TV
557,Ultra Maniac OVA,Unknown,6.63,OVA
558,Vandread,Original,7.16,TV
567,Love Hina,Manga,7.1,TV
559,Vandread: The Second Stage,Original,7.39,TV
560,Tenkuu no Escaflowne,Original,7.66,TV
561,Whistle!,Manga,7.4,TV
562,Xenosaga The Animation,Game,6.33,TV
563,Initial D First Stage,Manga,8.34,TV
564,Initial D Second Stage,Manga,8.17,TV
565,Initial D Third Stage,Manga,7.91,Movie
566,Gosenzo San'e,Original,6.09,OVA
568,Love Hina Again,Manga,7.21,OVA
569,Love Hina Christmas Special: Silent Eve,Manga,7.31,TV Special
570,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,Manga,7.18,TV Special
571,Maburaho,Light novel,6.73,TV
572,Macross Zero,Original,7.5,OVA
573,Onegai☆Teacher,Original,7.1,TV
574,Onegai☆Twins,Original,6.81,TV
575,Rizelmine,Manga,6.51,TV
638,Happy☆Lesson Advance,Manga,6.76,TV
9251,Osaru no Tairyou,Original,5.03,Movie
576,Speed Grapher,Original,7.3,TV
577,Sen to Chihiro no Kamikakushi,Original,8.77,Movie
578,Tenshi na Konamaiki,Manga,7.42,TV
579,Video Girl Ai,Manga,7.19,OVA
580,Wolf's Rain,Original,7.8,TV
581,Words Worth,Visual novel,6.73,OVA
582,Yumeria,Visual novel,6.08,TV
590,Project A-Ko,Original,6.86,Movie
583,Samurai Champloo,Original,8.51,TV
584,Lodoss-tou Senki: Eiyuu Kishi Den,Novel,7.12,TV
585,Lodoss-tou Senki,Light novel,7.34,OVA
586,R.O.D: Read or Die,Light novel,7.62,OVA
587,R.O.D: The TV,Manga,7.52,TV
588,Ranma ½,Manga,7.76,TV
589,Pure Mail,Visual novel,6.19,OVA
11664,Tenkou Kotofumi,Original,5.28,ONA
592,Pia Carrot e Youkoso!! 2,Visual novel,6.1,OVA
593,Pia Carrot e Youkoso!! 2 DX,Visual novel,6.22,OVA
594,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Visual novel,5.83,Movie
595,Shin Angel,Manga,6.24,OVA
596,Kidou Senkan Nadesico,Original,7.49,TV
597,Kidou Senkan Nadesico: The Prince of Darkness,Original,6.72,Movie
598,Kuro no Danshou,Visual novel,5.66,OVA
599,Mezzo Forte,Original,6.63,OVA
600,Mezzo DSA,Original,6.65,TV
6467,Manga Naruhodo Monogatari,Unknown,,TV
601,Dragon Ball,Manga,7.97,TV
602,Dragon Ball GT,Manga,6.49,TV
603,Elfen Lied,Manga,7.47,TV
604,FLCL,Original,8.03,OVA
605,Jigoku Shoujo,Original,7.61,TV
606,Ninin ga Shinobuden,Manga,6.89,TV
607,Air Master,Manga,6.95,TV
608,Asagiri no Miko,Manga,6.1,TV
639,Happy☆Lesson The Final,Manga,6.76,OVA
609,Cardcaptor Sakura,Manga,8.17,TV
610,Daa! Daa! Daa!,Manga,7.68,TV
611,Dan Doh!!,Manga,6.63,TV
612,Meitantei Conan,Manga,8.17,TV
613,E's Otherwise,Manga,6.59,TV
614,Koukyoushihen Eureka Seven,Original,8.05,TV
615,Rekka no Honoo,Manga,7.34,TV
616,Gankutsuou,Novel,8.13,TV
6041,Attack No.1: Namida no Kaiten Receive,Unknown,6.33,Movie
617,Genshiken,Manga,7.63,TV
618,Girls Bravo: First Season,Manga,6.37,TV
619,Gokusen,Manga,7.41,TV
620,Gravitation,Manga,6.92,TV
621,Agatha Christie no Meitantei Poirot to Marple,Novel,6.87,TV
622,Great Teacher Onizuka,Manga,8.69,TV
623,Groove Adventure Rave,Manga,7.21,TV
7410,Afro Samurai Movie,Original,7.54,Movie
626,InuYasha,Manga,7.86,TV
627,Konjiki no Gash Bell!!,Manga,7.55,TV
628,Kyou kara Maou!,Light novel,7.62,TV
629,Madlax,Original,7.03,TV
630,Jungle wa Itsumo Hare nochi Guu,Manga,7.81,TV
631,Jungle wa Itsumo Hare nochi Guu Deluxe,Manga,7.78,OVA
632,Jungle wa Itsumo Hare nochi Guu Final,Manga,7.61,OVA
633,Hoshi no Koe,Original,7.1,OVA
634,Ikkitousen,Manga,6.38,TV
2893,Umi no Triton,Manga,6.44,TV
640,Hajime no Ippo,Manga,8.77,TV
641,Hajime no Ippo: Champion Road,Manga,8.26,TV Special
642,Hajime no Ippo: Mashiba vs. Kimura,Manga,8.24,OVA
643,Gunparade March: Arata Naru Kougunka,Game,6.73,TV
644,Gungrave,Game,7.82,TV
645,Golden Boy,Manga,8.04,OVA
646,Bleach,Manga,7.94,TV
8042,Kyojin no Hoshi: Shukumei no Taiketsu,Unknown,,Movie
647,Hellsing,Manga,7.49,TV
648,Gad Guard,Original,6.64,TV
649,Noir,Original,7.29,TV
650,Mahoutsukai ni Taisetsu na Koto,Manga,6.7,TV
651,Kiddy Grade,Original,7.18,TV
652,Love♥Love?,Original,5.85,TV
653,Mahoromatic: Automatic Maiden,Manga,7.14,TV
654,Mahoromatic: Motto Utsukushii Mono,Manga,7.13,TV
1735,City Hunter 3,Manga,7.8,TV
655,Viewtiful Joe,Game,6.75,TV
656,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,Novel,7.08,TV
657,Animal Yokochou,Manga,7.35,TV
658,Akane Maniax,Visual novel,5.73,OVA
659,Angel Heart,Manga,7.26,TV
660,Akage no Anne,Novel,7.8,TV
661,Area 88 (TV),Manga,6.99,TV
662,Argento Soma,Original,6.77,TV
4517,La Rose de Versailles,Manga,5.65,PV
664,Grappler Baki (TV),Manga,7.46,TV
665,Bakuten Shoot Beyblade,Manga,6.77,TV
666,Comic Party,Visual novel,6.58,TV
667,Seikai no Monshou,Light novel,7.63,TV
668,D.C.S.S: Da Capo Second Season,Visual novel,6.94,TV
669,Dear Boys,Manga,6.78,TV
670,Di Gi Charat,Original,6.81,TV
671,Divergence Eve,Original,6.02,TV
1462,Sakura Taisen: Ouka Kenran,Game,6.68,OVA
672,Divergence Eve 2: Misaki Chronicles,Original,6.44,TV
673,Dragon Drive,Manga,6.69,TV
674,Grenadier: Hohoemi no Senshi,Manga,6.69,TV
675,.hack//Tasogare no Udewa Densetsu,Manga,6.55,TV
676,.hack//Liminality,Original,6.59,OVA
677,3x3 Eyes,Manga,6.71,OVA
678,Cinderella Boy,Manga,6.3,TV
679,Mirai Shounen Conan,Novel,8.11,TV
680,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,4-koma manga,6.88,TV
1463,Sakura Taisen: Gouka Kenran,Game,6.98,OVA
682,Abashiri Ikka,Manga,5.3,OVA
683,Abenobashi Mahou☆Shoutengai,Original,7.23,TV
684,Kerokko Demetan,Original,6.11,TV
685,Zettai Shounen,Original,6.86,TV
686,Akahori Gedou Hour Rabuge,Original,6.14,TV
687,"Chiisana Obake: Acchi, Kocchi, Socchi",Picture book,6.04,TV
688,Ace wo Nerae!,Manga,7.17,TV
689,Ace wo Nerae! Final Stage,Manga,6.93,OVA
721,Futatsu no Spica,Manga,7.38,TV
690,Ace wo Nerae! (1979),Unknown,6.96,Movie
691,Ace wo Nerae! 2,Manga,7.23,OVA
692,Xiao Qian,Unknown,6.37,Movie
693,Nageki no Kenkou Yuuryouji,Manga,6.18,OVA
694,Final Fantasy VII: Advent Children,Game,7.72,Movie
695,Hand Maid May,Original,6.69,TV
696,Happy World!,Manga,5.98,OVA
697,A Kite,Original,6.53,OVA
698,Najica Dengeki Sakusen,Original,5.97,TV
2982,Dondon Dommel to Ron,Other,6.66,TV
699,Paradise Kiss,Manga,7.86,TV
700,Mousou Dairinin,Original,7.67,TV
701,Kidou Keisatsu Patlabor: On Television,Original,7.69,TV
702,Peach Girl,Manga,6.93,TV
703,Petshop of Horrors,Manga,7.24,TV
704,Puchi Pri*Yucie,Game,7.47,TV
705,Piano (TV),Original,6.0,TV
889,Mermaid Melody Pichi Pichi Pitch,Manga,7.18,TV
706,Planetes,Manga,8.26,TV
707,Midori no Hibi,Manga,7.22,TV
708,Mahoujin Guruguru,Manga,7.61,TV
709,Dokidoki♡Densetsu: Mahoujin Guruguru,Manga,7.11,TV
710,Mama wa Shougaku 4-nensei,Original,7.44,TV
711,Marmalade Boy,Manga,7.43,TV
712,Matantei Loki Ragnarok,Manga,7.25,TV
1565,Injuu Gakuen EX,Unknown,6.04,OVA
713,Ginyuu Mokushiroku Meine Liebe,Visual novel,6.42,TV
714,Psychic Academy,Manga,6.19,TV
715,Versailles no Bara,Manga,8.34,TV
716,Serial Experiments Lain,Original,8.09,TV
717,Mutsu Enmei Ryuu Gaiden: Shura no Toki,Manga,7.54,TV
718,Spiral: Suiri no Kizuna,Manga,7.22,TV
719,Starship Operators,Light novel,7.06,TV
720,Tsukuyomi: Moon Phase,Manga,6.93,TV
4518,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,Manga,7.46,Special
722,Eikoku Koi Monogatari Emma,Manga,7.61,TV
723,W: Wish,Visual novel,6.14,TV
724,Wild Arms: Twilight Venom,Game,6.67,TV
725,Binzume Yousei,Original,6.44,TV
726,Magical Canan,Visual novel,6.15,TV
727,Ojamajo Doremi,Original,7.38,TV
728,Ojamajo Doremi Sharp,Original,7.55,TV
729,Motto! Ojamajo Doremi,Original,7.55,TV
730,Ojamajo Doremi Dokkaan!,Original,7.84,TV
731,UG☆Ultimate Girls,Original,5.66,TV
732,Shakugan no Shana,Light novel,7.45,TV
733,Fate/stay night,Visual novel,7.28,TV
734,Bokusatsu Tenshi Dokuro-chan,Light novel,6.54,OVA
735,"Iriya no Sora, UFO no Natsu",Light novel,6.91,OVA
736,I'll/CKBC,Manga,6.2,OVA
737,Himiko-den,Game,6.14,TV
738,Memories Off,Visual novel,5.78,OVA
739,Memories Off 2nd,Visual novel,6.13,OVA
740,Memories Off 3.5,Visual novel,6.13,OVA
741,Gallery Fake,Manga,7.41,TV
742,Fake,Manga,6.5,OVA
743,AIKa,Original,5.95,OVA
744,Akazukin Chacha OVA,Manga,7.04,OVA
745,Bible Black,Visual novel,6.58,OVA
746,Boogiepop wa Warawanai,Light novel,7.16,TV
747,Burn Up Excess,Original,6.57,TV
748,Cardcaptor Sakura Movie 1,Manga,7.63,Movie
749,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Manga,8.21,Movie
15999,Megohime,Game,5.46,ONA
750,Bannou Bunka Neko-Musume,Manga,6.77,OVA
751,Bannou Bunka Neko-Musume DASH!,Unknown,6.31,OVA
752,Bannou Bunka Neko-Musume (1998),Manga,6.68,TV
753,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",Manga,7.13,Special
754,eX-Driver,Original,6.67,OVA
755,eX-Driver the Movie,Original,6.58,Movie
756,Heppoko Jikken Animation Excel♥Saga,Manga,7.49,TV
764,Haibane Renmei,Other,7.97,TV
757,Fushigi Yuugi OVA,Manga,7.13,OVA
758,Fushigi Yuugi: Dai Ni Bu,Manga,7.24,OVA
759,Futari Ecchi,Manga,6.32,OVA
760,Galaxy Angel,Game,7.04,TV
761,Gantz,Manga,6.98,TV
762,Gilgamesh,Manga,6.62,TV
763,H2,Manga,7.23,TV
782,Blood: The Last Vampire,Original,6.87,Movie
765,Capeta,Manga,7.83,TV
766,Karas,Original,7.37,OVA
767,Suzuka,Manga,7.17,TV
768,Tales of Phantasia The Animation,Game,6.78,OVA
769,Yuu☆Yuu☆Hakusho,Manga,8.46,TV
770,Escaflowne,Original,7.06,Movie
771,Ai Yori Aoshi: Enishi,Manga,7.11,TV
772,Gantz 2nd Stage,Manga,7.02,TV
773,Seikai no Senki,Light novel,7.66,TV
774,Seikai no Senki II,Light novel,7.79,TV
775,Seikai no Senki III,Light novel,7.63,OVA
776,Seikai no Senki Special,Light novel,7.16,TV Special
777,Seihou Bukyou Outlaw Star,Manga,7.84,TV
778,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,Manga,7.97,OVA
779,Otogi Juushi Akazukin OVA,Original,6.33,OVA
780,Hanaukyou Maid-tai,Manga,6.58,TV
781,Bastard!! Ankoku no Hakaishin,Manga,6.69,OVA
6468,Manga Hajimete Omoshiro Juku,Unknown,6.37,TV
783,Buzzer Beater,Web manga,6.52,TV
784,Tantei Gakuen Q,Manga,7.73,TV
785,Final Fantasy VII: Last Order,Game,7.29,Special
786,Gun x Sword,Original,7.26,TV
787,Kore ga Watashi no Goshujinsama,Manga,6.52,TV
788,Hametsu no Mars,Visual novel,2.22,OVA
789,Tonari no Yamada-kun,4-koma manga,7.11,Movie
790,Kurenai no Buta,Manga,7.95,Movie
1118,Shinigami no Ballad.,Light novel,6.89,TV
791,Ragnarök The Animation,Game,6.45,TV
792,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,Manga,7.24,Movie
793,Samurai Deeper Kyou,Manga,6.89,TV
794,Spriggan,Manga,6.68,Movie
795,Stratos 4,Original,6.78,TV
796,Stratos 4 OVA,Original,6.66,OVA
797,Stratos 4 Advance,Original,6.77,OVA
798,Dirty Pair,Light novel,7.21,TV
799,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,Manga,6.36,OVA
905,Tekken,Game,5.29,OVA
800,Final Fantasy,Game,6.11,OVA
801,Kaleido Star,Original,7.93,TV
802,Kaleido Star: Aratanaru Tsubasa - Extra Stage,Original,7.46,OVA
803,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,Original,7.84,OVA
804,Fullmetal Alchemist: The Conqueror of Shamballa,Manga,7.51,Movie
805,Howl no Ugoku Shiro,Novel,8.66,Movie
806,Iria: Zeiram The Animation,Original,7.09,OVA
814,Shoujo Kakumei Utena: Adolescence Mokushiroku,Original,7.65,Movie
4791,Kannagi: Moshimo Kannagi ga Attara...,Manga,7.05,Special
807,"Kumo no Mukou, Yakusoku no Basho",Original,7.43,Movie
808,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,Original,5.53,OVA
809,Magic Knight Rayearth,Manga,7.46,TV
810,Perfect Blue,Novel,8.54,Movie
811,Phantom The Animation,Visual novel,6.47,OVA
812,RG Veda,Manga,6.06,OVA
813,Shoujo Kakumei Utena,Original,8.21,TV
832,One Piece Movie 02: Nejimaki-jima no Daibouken,Manga,7.1,Movie
815,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Manga,7.12,Movie
816,Onegai☆Teacher: Himitsu na Futari,Original,7.28,OVA
817,Maria-sama ga Miteru: Haru,Light novel,7.63,TV
818,Tales of Eternia The Animation,Game,6.2,TV
819,Weiß Kreuz Glühen,Original,6.53,TV
820,Weiß Kreuz,Original,6.69,TV
821,Tenjou Tenge: The Ultimate Fight,Manga,7.02,OVA
822,InuYasha Movie 4: Guren no Houraijima,Manga,7.55,Movie
823,InuYasha Movie 2: Kagami no Naka no Mugenjou,Manga,7.67,Movie
6469,21-seiki Manga Hajimete Monogatari,Unknown,5.88,TV Special
824,InuYasha Movie 3: Tenka Hadou no Ken,Manga,7.8,Movie
825,InuYasha Movie 1: Toki wo Koeru Omoi,Manga,7.56,Movie
826,.hack//Gift,Original,6.09,OVA
827,Fantastic Children,Original,7.55,TV
828,Gokujou Seitokai,Original,6.97,TV
829,Mushishi,Manga,8.66,TV
830,Buttobi!! CPU,Manga,6.27,OVA
831,One Piece Movie 01,Manga,7.09,Movie
1777,Sentou Yousei Shoujo Tasukete! Mave-chan,Unknown,5.27,OVA
834,One Piece Movie 04: Dead End no Bouken,Manga,7.52,Movie
835,One Piece Movie 05: Norowareta Seiken,Manga,7.12,Movie
836,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,Manga,7.76,Movie
837,One Piece Movie 07: Karakuri-jou no Mecha Kyohei,Manga,7.19,Movie
838,One Piece: Taose! Kaizoku Ganzack,Manga,6.7,OVA
839,Koukaku Kidoutai: Stand Alone Complex,Manga,8.42,TV
840,Innocence,Manga,7.78,Movie
841,Karin,Manga,7.11,TV
1978,Muteki Kanban Musume,Manga,7.09,TV
842,Okusama wa Joshikousei (TV),Manga,6.3,TV
843,To Heart 2,Visual novel,6.52,TV
844,To Heart,Visual novel,6.61,TV
845,Tide-Line Blue,Original,6.59,TV
846,Macross Plus,Original,7.71,OVA
847,Hotori: Tada Saiwai wo Koinegau,Unknown,6.86,TV Special
848,Ginban Kaleidoscope,Light novel,7.31,TV
849,Aria the Animation,Manga,7.68,TV
866,Yami to Boushi to Hon no Tabibito,Visual novel,6.52,TV
6697,Maria†Holic: Runrun Riru Ranran Rara,Manga,5.66,PV
850,Sousei no Aquarion,Original,7.08,TV
851,Ueki no Housoku,Manga,7.72,TV
852,Yu☆Gi☆Oh! Duel Monsters,Manga,7.49,TV
853,Yu☆Gi☆Oh! Duel Monsters GX,Manga,7.2,TV
854,Kurau Phantom Memory,Original,7.29,TV
855,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,Manga,7.31,Movie
856,Damekko Doubutsu,4-koma manga,7.23,TV
857,Kino no Tabi: The Beautiful World,Light novel,8.28,TV
858,Girls Bravo: Second Season,Manga,6.6,TV
859,Ichigo Mashimaro,Manga,7.63,TV
860,Kamichu!,Original,7.38,TV
861,Paniponi Dash!,Manga,7.42,TV
862,Armitage III: Dual-Matrix,Original,6.8,Movie
863,Armitage III: Poly-Matrix,Original,7.05,Movie
864,Bakuretsu Hunters,Manga,6.65,TV
865,Kamui no Ken,Novel,6.62,Movie
17686,Bu Gu Niao Jiao Chi Le,Unknown,,Movie
869,Doraemon,Manga,7.38,TV
870,Dragon Ball Movie 1: Shen Long no Densetsu,Manga,6.76,Movie
871,Eien no Aselia,Visual novel,5.33,OVA
872,Fatal Fury: The Motion Picture,Game,6.56,Movie
873,Fushigiboshi no☆Futagohime,Original,7.48,TV
874,Glass no Kamen,Manga,7.35,TV
875,Gravitation: Lyrics of Love,Manga,6.89,OVA
876,Tottoko Hamtarou,Manga,7.01,TV
877,I My Me! Strawberry Eggs,Original,6.75,TV
878,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,Visual novel,5.78,TV
17869,Cao Chong Cheng Xiang,Other,,Movie
880,Majo no Takkyuubin,Novel,8.22,Movie
881,Tenkuu no Shiro Laputa,Original,8.26,Movie
882,Cossette no Shouzou,Original,6.79,OVA
883,Hajimari no Boukensha-tachi: Legend of Crystania,Unknown,6.0,Movie
884,Keroro Gunsou,Manga,7.7,TV
885,School Rumble: Ichi Gakki Hoshuu,Manga,7.71,OVA
886,Mahou no Princess Minky Momo,Original,7.26,TV
887,Mahoraba: Heartful Days,Manga,7.29,TV
6843,Fujilog 2nd Season,Unknown,,TV
890,Metropolis,Manga,7.52,Movie
891,Tonari no Totoro,Original,8.25,Movie
892,Onegai☆Twins: Natsu wa Owaranai,Original,7.0,OVA
893,Otogizoushi,Original,6.91,TV
894,Boku no Chikyuu wo Mamotte,Manga,7.08,OVA
895,Pokemon,Game,7.39,TV
896,Pokemon Movie 01: Mewtwo no Gyakushuu,Game,7.65,Movie
914,Wind: A Breath of Heart OVA,Visual novel,6.14,OVA
4792,Higepiyo,Original,7.06,TV
897,Saishuu Heiki Kanojo,Manga,7.14,TV
898,Bishoujo Senshi Sailor Moon,Manga,7.74,TV
899,Bishoujo Senshi Sailor Moon R: The Movie,Manga,7.72,Movie
900,Bishoujo Senshi Sailor Moon S,Manga,7.9,TV
901,Sensei no Ojikan: Dokidoki School Hours,4-koma manga,6.65,TV
902,Slayers,Light novel,7.73,TV
903,Slayers Next,Light novel,8.02,TV
904,Slayers: The Motion Picture,Light novel,7.26,Movie
923,Koutetsu Tenshi Kurumi Encore,Original,6.66,OVA
906,Shin Tenchi Muyou!,Original,6.87,TV
907,Tenchi Muyou! Ryououki,Original,7.61,OVA
908,Tenchi Muyou! Ryououki 2nd Season,Original,7.62,OVA
909,Tenchi Muyou! Ryououki 3rd Season,Original,7.27,OVA
910,Vampire Hunter D (2000),Light novel,7.93,Movie
911,Venus Senki,Manga,6.77,Movie
912,Mousou Kagaku Series: Wandaba Style,Original,6.15,TV
913,Wind: A Breath of Heart (TV),Visual novel,5.92,TV
915,Wonderful Days,Original,6.98,Movie
916,Yu☆Gi☆Oh!,Manga,7.23,TV
917,Grappler Baki: Saidai Tournament-hen,Manga,7.49,TV
918,Digimon Adventure,Other,7.78,TV
919,Yami no Matsuei,Manga,7.02,TV
920,Koutetsu Tenshi Kurumi,Original,6.75,TV
921,Koutetsu Tenshi Kurumi 2,Original,6.27,TV
922,Koutetsu Tenshi Kurumi Zero,Original,6.06,OVA
3033,Anime Oyako Gekijou,Original,6.18,TV
924,Major S2,Manga,8.19,TV
925,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,Original,6.28,OVA
926,Soukyuu no Fafner: Dead Aggressor - Right of Left,Original,7.37,TV Special
927,Sakura Taisen,Game,6.86,TV
928,Sakura Taisen: Le Nouveau Paris,Game,6.43,OVA
929,DNA²,Manga,6.64,TV
930,Puni Puni☆Poemii,Original,6.52,OVA
931,Steamboy,Original,7.31,Movie
932,Tetsuwan Birdy,Manga,7.07,OVA
933,The Big O,Original,7.54,TV
934,Bubblegum Crisis Tokyo 2040,Original,7.08,TV
935,Musekinin Kanchou Tylor,Light novel,7.87,TV
936,Jin-Rou,Manga,7.78,Movie
937,Moldiver,Original,6.46,OVA
938,Kaze no Tani no Nausicaä,Manga,8.35,Movie
939,Saber Marionette J,Original,7.39,TV
940,Rean no Tsubasa,Novel,5.6,ONA
941,Magikano,Manga,6.31,TV
1128,NieA Under 7,Manga,6.88,TV
942,Kagi Hime Monogatari: Eikyuu Alice Rondo,Manga,6.13,TV
943,Hotaru no Haka,Novel,8.52,Movie
944,Battle Programmer Shirase,Original,6.9,TV
945,Kogepan,Other,6.77,TV
946,Honoo no Labyrinth,Original,6.21,OVA
947,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,Manga,7.63,TV
948,Noein: Mou Hitori no Kimi e,Original,7.57,TV
949,Mimi wo Sumaseba,Manga,8.22,Movie
950,Ayakashi: Japanese Classic Horror,Other,7.38,TV
951,Hanbun no Tsuki ga Noboru Sora,Light novel,7.46,TV
952,Itsudatte My Santa!,Manga,5.88,OVA
953,Ginga Nagareboshi Gin,Manga,8.02,TV
954,Kage kara Mamoru!,Light novel,6.58,TV
955,Amaenaide yo!!,Manga,6.44,TV
956,PopoloCrois,Game,6.87,TV
957,Mugen no Ryvius,Original,7.42,TV
958,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Manga,6.76,Special
959,X OVA,Manga,6.78,OVA
960,Chobits: Chibits,Manga,6.97,Special
978,Okusama wa Mahou Shoujo,Original,6.42,TV
961,Neko no Ongaeshi,Other,7.72,Movie
962,Jinzou Ningen Kikaider The Animation,Other,6.97,TV
963,Yuugen Kaisha,Original,6.53,OVA
964,Legend of Duo,Original,4.85,TV
965,Nekojiru-sou,Manga,7.32,OVA
966,KO Seiki Beast Sanjuushi,Original,6.62,OVA
967,Futari wa Precure,Original,7.13,TV
968,Mahou no Stage Fancy Lala,Original,7.24,TV
979,Nurse Witch Komugi-chan Magikarte,Original,6.65,OVA
17870,Huli Song Putao,Original,,Movie
969,Tenshi ni Narumon!,Original,7.05,TV
970,Kazemakase Tsukikage Ran,Original,7.27,TV
971,Otogi Juushi Akazukin,Original,7.07,TV
972,Sakura Taisen: Katsudou Shashin,Game,6.42,Movie
973,Saishuu Heiki Kanojo: Another Love Song,Manga,7.06,OVA
974,Popotan,Visual novel,6.26,TV
975,Platonic Chain,Novel,5.67,TV
976,PetoPeto-san,Light novel,6.54,TV
977,Onmyou Taisenki,Manga,7.13,TV
3034,Iyashite Agerun Saiyuuki,Manga,6.47,OVA
980,Nurse Angel Ririka SOS,Manga,7.42,TV
981,Juubee Ninpuuchou,Original,7.61,Movie
982,Juubee Ninpuuchou: Ryuuhougyoku-hen,Original,6.66,TV
983,Ninja Ryuukenden,Game,5.65,OVA
984,Takahashi Rumiko Gekijou Ningyo no Mori,Manga,7.01,TV
985,Night Walker: Mayonaka no Tantei,Visual novel,6.92,TV
986,Natsu-iro no Sunadokei,Visual novel,6.44,OVA
987,Shichinin no Nana,Original,6.95,TV
1989,Amaenaide yo!!: Yasumanaide yo!!,Manga,6.62,Special
988,Mouse,Manga,5.99,TV
989,Moekan The Animation,Visual novel,5.42,OVA
990,Mamotte Shugogetten!,Manga,6.64,TV
991,Major S1,Manga,8.21,TV
992,Mahoutsukai Tai!,Original,7.08,OVA
993,Mahoutsukai Tai! (TV),Original,6.75,TV
994,Mahoromatic Summer Special,Manga,7.08,Special
995,Mahoromatic End Year Special,Manga,6.9,TV Special
996,Legend of Basara,Manga,7.27,TV
